"PLZ6";"KANTON";"ORT";"GEMEINDE_NR";"GEMEINDE_BEZ";"BEZIRK_NR";"BEZIRK_BEZ";"ANZ_PERSONEN";"ANZ_HAUSHALTE";"ANZ_PERSONEN_MANNL";"ANZ_PERSONEN_WEIBL";"Longitude";"Latitude"
100025;"VD";"Lausanne 25";5586;"Lausanne";2225;"District de Lausanne";636;309;304;332;6.6523078033936205;46.55204314014699
100026;"VD";"Lausanne 26";5586;"Lausanne";2225;"District de Lausanne";1365;547;652;713;6.6523078033936205;46.55204314014699
100027;"VD";"Lausanne 27";5586;"Lausanne";2225;"District de Lausanne";359;139;172;187;6.6523078033936205;46.55204314014699
100300;"VD";"Lausanne";5586;"Lausanne";2225;"District de Lausanne";16997;7092;8118;8879;6.65230780339362;46.552043140147
100400;"VD";"Lausanne";5586;"Lausanne";2225;"District de Lausanne";25209;14381;12303;12906;6.63233;46.519595
100500;"VD";"Lausanne";5586;"Lausanne";2225;"District de Lausanne";20607;8598;9842;10765;6.63233;46.519595
100600;"VD";"Lausanne";5586;"Lausanne";2225;"District de Lausanne";13169;7435;6289;6880;6.63233;46.519595
100700;"VD";"Lausanne";5586;"Lausanne";2225;"District de Lausanne";18124;9919;8656;9468;6.63233;46.519595
100800;"VD";"Prilly";5589;"Prilly";2229;"District de l'Ouest lausannois";11829;5879;5679;6150;6.60497356930366;46.538895722939
100802;"VD";"Jouxtens-Mézery";5585;"Jouxtens-Mézery";2225;"District de Lausanne";1365;497;692;673;6.60497356930366;46.538895722939
100900;"VD";"Pully";5590;"Pully";2226;"District de Lavaux-Oron";17324;8158;8131;9193;6.6694964862187;46.5215381652756
101000;"VD";"Lausanne";5586;"Lausanne";2225;"District de Lausanne";9811;5020;4686;5125;6.65230780339362;46.552043140147
101100;"VD";"Lausanne";5586;"Lausanne";2225;"District de Lausanne";13;11;6;7;6.64295;46.525429
101200;"VD";"Lausanne";5586;"Lausanne";2225;"District de Lausanne";10062;5285;4806;5256;6.65689;46.52631
101500;"VD";"Lausanne";5635;"Ecublens (VD)";2229;"District de l'Ouest lausannois";696;242;348;348;6.65230780339362;46.552043140147
101800;"VD";"Lausanne";5586;"Lausanne";2225;"District de Lausanne";16436;9042;7850;8586;6.65230780339362;46.552043140147
102000;"VD";"Renens VD";5591;"Renens (VD)";2229;"District de l'Ouest lausannois";20333;8945;10226;10107;6.593655;46.535299
102200;"VD";"Chavannes-près-Renens";5627;"Chavannes-près-Renens";2229;"District de l'Ouest lausannois";7193;3057;3650;3543;6.573672;46.527979
102300;"VD";"Crissier";5583;"Crissier";2229;"District de l'Ouest lausannois";7526;3027;3811;3715;6.57730913751229;46.558481097055
102400;"VD";"Ecublens VD";5635;"Ecublens (VD)";2229;"District de l'Ouest lausannois";11305;5204;5756;5549;6.550683;46.52719
102500;"VD";"St-Sulpice VD";5648;"Saint-Sulpice (VD)";2229;"District de l'Ouest lausannois";3366;1567;1723;1643;6.539072;46.512148
102602;"VD";"Denges";5632;"Denges";2227;"District de Morges";1621;674;805;816;6.533801;46.51939899999999
102603;"VD";"Echandens";5633;"Echandens";2227;"District de Morges";2234;910;1085;1149;6.533801;46.51939899999999
102700;"VD";"Lonay";5638;"Lonay";2227;"District de Morges";2493;1006;1207;1286;6.51693391169977;46.5298679426138
102800;"VD";"Préverenges";5643;"Préverenges";2227;"District de Morges";5176;2184;2583;2593;6.52900182742497;46.5160569758762
102900;"VD";"Villars-Ste-Croix";5651;"Villars-Sainte-Croix";2229;"District de l'Ouest lausannois";671;249;328;343;6.560968;46.565837
103000;"VD";"Bussigny";5624;"Bussigny";2229;"District de l'Ouest lausannois";8167;3390;4103;4064;6.550058;46.552254
103100;"VD";"Mex VD";5489;"Mex (VD)";2223;"District du Gros-de-Vaud";651;279;323;328;6.543879;46.572937
103200;"VD";"Romanel-sur-Lausanne";5592;"Romanel-sur-Lausanne";2225;"District de Lausanne";3298;1459;1628;1670;6.608509;46.560792
103300;"VD";"Cheseaux-sur-Lausanne";5582;"Cheseaux-sur-Lausanne";2225;"District de Lausanne";4035;1695;2010;2025;6.594388;46.578149
103400;"VD";"Boussens";5473;"Boussens";2223;"District du Gros-de-Vaud";915;332;437;478;6.581737;46.598316
103500;"VD";"Bournens";5472;"Bournens";2223;"District du Gros-de-Vaud";334;135;174;160;6.563911;46.608669
103600;"VD";"Sullens";5501;"Sullens";2223;"District du Gros-de-Vaud";893;352;442;451;6.566006;46.589389
103700;"VD";"Etagnières";5521;"Etagnières";2223;"District du Gros-de-Vaud";1076;424;541;535;6.60850460669533;46.6014263269581
103800;"VD";"Bercher";5512;"Bercher";2223;"District du Gros-de-Vaud";1149;454;574;575;6.70620337607016;46.6916420621001
104000;"VD";"Echallens";5518;"Echallens";2223;"District du Gros-de-Vaud";5391;2130;2676;2715;6.63519870459282;46.6384565080171
104002;"VD";"Villars-le-Terroir";5537;"Villars-le-Terroir";2223;"District du Gros-de-Vaud";893;342;441;452;6.63519870459282;46.6384565080171
104003;"VD";"St-Barthélemy VD";5535;"Saint-Barthélemy (VD)";2223;"District du Gros-de-Vaud";773;291;423;350;6.63519870459282;46.6384565080171
104121;"VD";"Dommartin";5540;"Montilliez";2223;"District du Gros-de-Vaud";302;136;149;153;6.693623;46.61229300000001
104122;"VD";"Montaubion-Chardonney";5804;"Jorat-Menthue";2223;"District du Gros-de-Vaud";57;26;30;27;6.693623;46.61229300000001
104126;"VD";"Naz";5540;"Montilliez";2223;"District du Gros-de-Vaud";141;47;70;71;6.693623;46.61229300000001
104131;"VD";"Poliez-le-Grand";5540;"Montilliez";2223;"District du Gros-de-Vaud";782;304;400;382;6.693623;46.61229300000001
104132;"VD";"Poliez-Pittet";5533;"Poliez-Pittet";2223;"District du Gros-de-Vaud";760;284;369;391;6.693623;46.61229300000001
104133;"VD";"Bottens";5514;"Bottens";2223;"District du Gros-de-Vaud";1229;471;629;600;6.693623;46.61229300000001
104200;"VD";"Assens";5511;"Assens";2223;"District du Gros-de-Vaud";1035;401;505;530;6.57485614217164;46.6241881123857
104203;"VD";"Bioley-Orjulaz";5513;"Bioley-Orjulaz";2223;"District du Gros-de-Vaud";456;189;229;227;6.57485614217164;46.6241881123857
104204;"VD";"Bettens";5471;"Bettens";2223;"District du Gros-de-Vaud";434;165;221;213;6.57485614217164;46.6241881123857
104300;"VD";"Sugnens";5540;"Montilliez";2223;"District du Gros-de-Vaud";370;137;182;188;6.671968;46.651148
104400;"VD";"Fey";5522;"Fey";2223;"District du Gros-de-Vaud";608;234;306;302;6.678434;46.672851
104500;"VD";"Ogens";5680;"Ogens";2223;"District du Gros-de-Vaud";262;105;127;135;6.719208;46.705933
105200;"VD";"Le Mont-sur-Lausanne";5587;"Le Mont-sur-Lausanne";2225;"District de Lausanne";6697;2646;3290;3407;6.640144;46.554765
105300;"VD";"Cugy VD";5516;"Cugy (VD)";2223;"District du Gros-de-Vaud";2703;962;1327;1376;6.640643;46.596563
105302;"VD";"Bretigny-sur-Morrens";5515;"Bretigny-sur-Morrens";2223;"District du Gros-de-Vaud";740;310;361;379;6.640643;46.596563
105400;"VD";"Morrens VD";5527;"Morrens (VD)";2223;"District du Gros-de-Vaud";991;377;476;515;6.585893;46.589857
105500;"VD";"Froideville";5523;"Froideville";2223;"District du Gros-de-Vaud";2113;803;1071;1042;6.69172374704326;46.598179246874
105800;"VD";"Villars-Tiercelin";5804;"Jorat-Menthue";2223;"District du Gros-de-Vaud";485;181;252;233;6.705818;46.618599
105900;"VD";"Peney-le-Jorat";5804;"Jorat-Menthue";2223;"District du Gros-de-Vaud";378;155;195;183;6.730512;46.624096
106100;"VD";"Villars-Mendraz";5804;"Jorat-Menthue";2223;"District du Gros-de-Vaud";240;99;124;116;6.726124;46.643529
106200;"VD";"Sottens";5804;"Jorat-Menthue";2223;"District du Gros-de-Vaud";257;105;132;125;6.738431;46.652751
106300;"VD";"Chapelle-sur-Moudon";5693;"Montanaire";2223;"District du Gros-de-Vaud";417;171;211;206;6.753676;46.660073
106302;"VD";"Martherenges";5693;"Montanaire";2223;"District du Gros-de-Vaud";77;25;39;38;6.753676;46.660073
106303;"VD";"Boulens";5661;"Boulens";2223;"District du Gros-de-Vaud";314;112;159;155;6.753676;46.660073
106304;"VD";"Peyres-Possens";5693;"Montanaire";2223;"District du Gros-de-Vaud";162;67;82;80;6.753676;46.660073
106600;"VD";"Epalinges";5584;"Epalinges";2225;"District de Lausanne";8936;3736;4323;4613;6.66843244272799;46.5507140723537
106800;"VD";"Les Monts-de-Pully";5590;"Pully";2226;"District de Lavaux-Oron";136;58;64;72;6.689425;46.536285
107000;"VD";"Puidoux";5607;"Puidoux";2226;"District de Lavaux-Oron";2816;1148;1418;1398;6.784104;46.508573
107100;"VD";"Chexbres";5601;"Chexbres";2226;"District de Lavaux-Oron";2101;1001;975;1126;6.780026324568139;46.484323238058
107101;"VD";"Rivaz";5609;"Rivaz";2226;"District de Lavaux-Oron";348;154;170;178;6.780026324568139;46.484323238058
107102;"VD";"St-Saphorin (Lavaux)";5610;"Saint-Saphorin (Lavaux)";2226;"District de Lavaux-Oron";365;160;184;181;6.780026324568139;46.484323238058
107200;"VD";"Forel (Lavaux)";5604;"Forel (Lavaux)";2226;"District de Lavaux-Oron";2037;831;1016;1021;6.76284876342447;46.5378921286542
107300;"VD";"Savigny";5611;"Savigny";2226;"District de Lavaux-Oron";2686;1092;1312;1374;6.72700883322297;46.5488915167195
107302;"VD";"Mollie-Margot";5611;"Savigny";2226;"District de Lavaux-Oron";688;291;340;348;6.72700883322297;46.5488915167195
107600;"VD";"Ferlens VD";5789;"Ferlens (VD)";2226;"District de Lavaux-Oron";328;129;163;165;6.74403;46.585676
107700;"VD";"Servion";5799;"Servion";2226;"District de Lavaux-Oron";1128;429;552;576;6.776623;46.573372
107800;"VD";"Essertes";5788;"Essertes";2226;"District de Lavaux-Oron";319;131;160;159;6.785426;46.561225
108000;"VD";"Les Cullayes";5799;"Servion";2226;"District de Lavaux-Oron";739;287;369;370;6.754425;46.568218
108100;"VD";"Montpreveyres";5792;"Montpreveyres";2226;"District de Lavaux-Oron";539;219;270;269;6.73056461896456;46.5812991179422
108200;"VD";"Corcelles-le-Jorat";5785;"Corcelles-le-Jorat";2222;"District de la Broye-Vully";440;184;211;229;6.730338;46.600963
108300;"VD";"Mézières VD";5791;"Mézières (VD)";2226;"District de Lavaux-Oron";1170;513;552;618;6.760865;46.586341
108400;"VD";"Carrouge VD";5782;"Carrouge (VD)";2222;"District de la Broye-Vully";1093;415;546;547;6.766514;46.599449
108500;"VD";"Vulliens";5803;"Vulliens";2222;"District de la Broye-Vully";431;164;218;213;6.793369;46.622192
108800;"VD";"Ropraz";5798;"Ropraz";2222;"District de la Broye-Vully";385;150;190;195;6.752623;46.613243
109000;"VD";"La Croix (Lutry)";5606;"Lutry";2226;"District de Lavaux-Oron";1227;527;584;643;6.702551;46.516119
109100;"VD";"Grandvaux";5613;"Bourg-en-Lavaux";2226;"District de Lavaux-Oron";2195;922;1077;1118;6.72197401679348;46.5033672844292
109101;"VD";"Aran";5613;"Bourg-en-Lavaux";2226;"District de Lavaux-Oron";353;162;172;181;6.72197401679348;46.5033672844292
109103;"VD";"Chenaux";5613;"Bourg-en-Lavaux";2226;"District de Lavaux-Oron";90;42;44;46;6.72197401679348;46.5033672844292
109200;"VD";"Belmont-sur-Lausanne";5581;"Belmont-sur-Lausanne";2226;"District de Lavaux-Oron";3545;1400;1805;1740;6.687281;46.526863
109300;"VD";"La Conversion";5606;"Lutry";2226;"District de Lavaux-Oron";2482;1033;1183;1299;6.677415;46.513315
109400;"VD";"Paudex";5588;"Paudex";2226;"District de Lavaux-Oron";1424;657;696;728;6.67363020733127;46.5083868703541
109500;"VD";"Lutry";5606;"Lutry";2226;"District de Lavaux-Oron";5802;2606;2800;3002;6.6989619621992;46.5150856026857
109600;"VD";"Cully";5613;"Bourg-en-Lavaux";2226;"District de Lavaux-Oron";1697;730;826;871;6.731697327918449;46.4990651236307
109602;"VD";"Villette (Lavaux)";5613;"Bourg-en-Lavaux";2226;"District de Lavaux-Oron";162;83;79;83;6.731697327918449;46.4990651236307
109700;"VD";"Riex";5613;"Bourg-en-Lavaux";2226;"District de Lavaux-Oron";298;118;145;153;6.733847;46.500392
109800;"VD";"Epesses";5613;"Bourg-en-Lavaux";2226;"District de Lavaux-Oron";323;140;157;166;6.746229;46.495067
111000;"VD";"Morges";5642;"Morges";2227;"District de Morges";15251;7172;7264;7987;6.49313060226246;46.5140100808796
111200;"VD";"Echichens";5634;"Echichens";2227;"District de Morges";1073;436;530;543;6.493396;46.526924
111300;"VD";"St-Saphorin-sur-Morges";5634;"Echichens";2227;"District de Morges";540;189;263;277;6.490415;46.546192
111400;"VD";"Colombier VD";5634;"Echichens";2227;"District de Morges";540;205;263;277;6.461996;46.55421
111500;"VD";"Vullierens";5654;"Vullierens";2227;"District de Morges";446;194;220;226;6.477375;46.573068
111600;"VD";"Cottens VD";5478;"Cottens (VD)";2227;"District de Morges";459;172;233;226;6.453207;46.572465
111700;"VD";"Grancy";5485;"Grancy";2227;"District de Morges";406;157;199;207;6.463387;46.593785
112100;"VD";"Bremblens";5622;"Bremblens";2227;"District de Morges";486;171;237;249;6.518788;46.543998
112200;"VD";"Romanel-sur-Morges";5645;"Romanel-sur-Morges";2227;"District de Morges";462;175;228;234;6.508911;46.55617
112300;"VD";"Aclens";5621;"Aclens";2227;"District de Morges";532;186;274;258;6.51084300482388;46.5682592477097
112400;"VD";"Gollion";5484;"Gollion";2227;"District de Morges";792;326;393;399;6.511818;46.585151
112500;"VD";"Monnaz";5634;"Echichens";2227;"District de Morges";403;151;196;207;6.474588;46.53191
112600;"VD";"Vaux-sur-Morges";5650;"Vaux-sur-Morges";2227;"District de Morges";180;60;95;85;6.463538;46.530833
112700;"VD";"Clarmont";5629;"Clarmont";2227;"District de Morges";149;68;76;73;6.445828;46.545933
112800;"VD";"Reverolle";5644;"Reverolle";2227;"District de Morges";345;126;182;163;6.43971;46.538109
113100;"VD";"Tolochenaz";5649;"Tolochenaz";2227;"District de Morges";1784;759;867;917;6.47717516706501;46.5016323518493
113200;"VD";"Lully VD";5639;"Lully (VD)";2227;"District de Morges";759;272;392;367;6.443697;46.500568
113400;"VD";"Vufflens-le-Château";5653;"Vufflens-le-Château";2227;"District de Morges";825;289;412;413;6.473592;46.513821
113402;"VD";"Chigny";5628;"Chigny";2227;"District de Morges";338;121;168;170;6.473592;46.513821
113500;"VD";"Denens";5631;"Denens";2227;"District de Morges";673;253;329;344;6.452254;46.515855
113600;"VD";"Bussy-Chardonney";5625;"Bussy-Chardonney";2227;"District de Morges";382;139;174;208;6.440662;46.528814
114100;"VD";"Sévery";5500;"Sévery";2227;"District de Morges";212;84;108;104;6.440116;46.568625
114200;"VD";"Pampigny";5494;"Pampigny";2227;"District de Morges";1108;424;558;550;6.42197529099297;46.5862394758871
114300;"VD";"Apples";5421;"Apples";2227;"District de Morges";1306;491;625;681;6.4165602352428;46.5549826875761
114400;"VD";"Ballens";5423;"Ballens";2227;"District de Morges";484;198;240;244;6.377318;46.553149
114500;"VD";"Bière";5425;"Bière";2227;"District de Morges";1508;638;756;752;6.31748532416811;46.5478240583637
114600;"VD";"Mollens VD";5431;"Mollens (VD)";2227;"District de Morges";291;124;150;141;6.338158;46.577414
114700;"VD";"Montricher";5492;"Montricher";2227;"District de Morges";893;364;440;453;6.369704;46.602411
114800;"VD";"L'Isle";5486;"L'Isle";2227;"District de Morges";722;305;369;353;6.3931408161677705;46.6244377827732
114802;"VD";"Mauraz";5488;"Mauraz";2227;"District de Morges";52;24;23;29;6.3931408161677705;46.6244377827732
114803;"VD";"Villars-Bozon";5486;"L'Isle";2227;"District de Morges";147;70;71;76;6.3931408161677705;46.6244377827732
114804;"VD";"Cuarnens";5479;"Cuarnens";2227;"District de Morges";409;159;207;202;6.3931408161677705;46.6244377827732
114805;"VD";"Mont-la-Ville";5491;"Mont-la-Ville";2227;"District de Morges";349;138;172;177;6.3931408161677705;46.6244377827732
114806;"VD";"La Praz";5758;"La Praz";2224;"District du Jura-Nord vaudois";151;63;80;71;6.3931408161677705;46.6244377827732
114807;"VD";"Chavannes-le-Veyron";5475;"Chavannes-le-Veyron";2227;"District de Morges";129;49;61;68;6.3931408161677705;46.6244377827732
114808;"VD";"Moiry VD";5490;"Moiry";2227;"District de Morges";260;104;124;136;6.3931408161677705;46.6244377827732
114809;"VD";"La Coudre";5486;"L'Isle";2227;"District de Morges";143;46;69;74;6.3931408161677705;46.6244377827732
114900;"VD";"Berolle";5424;"Berolle";2227;"District de Morges";298;106;153;145;6.326259;46.56536
116200;"VD";"St-Prex";5646;"Saint-Prex";2227;"District de Morges";5449;2320;2668;2781;6.447188;46.485439
116300;"VD";"Etoy";5636;"Etoy";2227;"District de Morges";2883;1067;1445;1438;6.42174355257144;46.4842368500261
116400;"VD";"Buchillon";5623;"Buchillon";2227;"District de Morges";642;231;322;320;6.412819;46.465948
116500;"VD";"Allaman";5851;"Allaman";2227;"District de Morges";403;166;215;188;6.393875;46.469439
116600;"VD";"Perroy";5860;"Perroy";2228;"District de Nyon";1407;584;697;710;6.35902605436528;46.4701906343282
116700;"VD";"Lussy-sur-Morges";5640;"Lussy-sur-Morges";2227;"District de Morges";643;235;314;329;6.444645;46.49606
116800;"VD";"Villars-sous-Yens";5652;"Villars-sous-Yens";2227;"District de Morges";560;213;277;283;6.426473;46.506377
116900;"VD";"Yens";5655;"Yens";2227;"District de Morges";1270;507;650;620;6.409048;46.524228
117000;"VD";"Aubonne";5422;"Aubonne";2227;"District de Morges";3004;1259;1477;1527;6.38512120156374;46.4905785782122
117200;"VD";"Bougy-Villars";5426;"Bougy-Villars";2227;"District de Morges";423;184;208;215;6.348935;46.483594
117300;"VD";"Féchy";5427;"Féchy";2227;"District de Morges";857;330;415;442;6.37268814318596;46.4788122709737
117400;"VD";"Montherod";5432;"Montherod";2227;"District de Morges";504;203;256;248;6.345857;46.491894
117402;"VD";"Pizy";5422;"Aubonne";2227;"District de Morges";65;26;31;34;6.345857;46.491894
117500;"VD";"Lavigny";5637;"Lavigny";2227;"District de Morges";899;332;447;452;6.403955;46.499284
117600;"VD";"St-Livres";5435;"Saint-Livres";2227;"District de Morges";695;282;341;354;6.381852;46.516695
118000;"VD";"Rolle";5861;"Rolle";2228;"District de Nyon";5921;2544;2916;3005;6.331555519642659;46.4575740790365
118002;"VD";"Tartegnin";5862;"Tartegnin";2228;"District de Nyon";225;91;101;124;6.331555519642659;46.4575740790365
118200;"VD";"Gilly";5857;"Gilly";2228;"District de Nyon";1052;422;518;534;6.300124;46.457345
118300;"VD";"Bursins";5853;"Bursins";2228;"District de Nyon";785;310;385;400;6.28623086401773;46.4520312153342
118400;"VD";"Luins";5858;"Luins";2228;"District de Nyon";598;241;311;287;6.269118;46.439446
118401;"VD";"Vinzel";5863;"Vinzel";2228;"District de Nyon";350;130;172;178;6.269118;46.439446
118500;"VD";"Mont-sur-Rolle";5859;"Mont-sur-Rolle";2228;"District de Nyon";2581;1013;1265;1316;6.33631301154752;46.475361429637
118600;"VD";"Essertines-sur-Rolle";5856;"Essertines-sur-Rolle";2228;"District de Nyon";682;246;334;348;6.315795;46.484656
118700;"VD";"St-Oyens";5436;"Saint-Oyens";2227;"District de Morges";315;125;156;159;6.299171;46.494458
118800;"VD";"Gimel";5428;"Gimel";2227;"District de Morges";1885;763;918;967;6.28936975238462;46.5266805237043
118802;"VD";"St-George";5434;"Saint-George";2228;"District de Nyon";960;375;482;478;6.28936975238462;46.5266805237043
118900;"VD";"Saubraz";5437;"Saubraz";2227;"District de Morges";372;122;183;189;6.324991;46.515617
119502;"VD";"Dully";5855;"Dully";2228;"District de Nyon";570;202;277;293;6.289945999999999;46.431822
119503;"VD";"Bursinel";5852;"Bursinel";2228;"District de Nyon";475;171;234;241;6.289945999999999;46.431822
119600;"VD";"Gland";5721;"Gland";2228;"District de Nyon";12087;4929;5898;6189;6.27291159291984;46.419750448819
119700;"VD";"Prangins";5725;"Prangins";2228;"District de Nyon";3968;1542;1931;2037;6.25510759611637;46.4007092793397
120100;"GE";"Genève";6621;"Genève";2500;"Canton de Genève";33378;14188;15960;17418;6.14139354018333;46.2057741319626
120200;"GE";"Genève";6621;"Genève";2500;"Canton de Genève";23535;13924;11253;12282;6.14139354018333;46.2057741319626
120300;"GE";"Genève";6621;"Genève";2500;"Canton de Genève";23921;13362;11438;12483;6.14139354018333;46.2057741319626
120400;"GE";"Genève";6621;"Genève";2500;"Canton de Genève";12500;5313;5977;6523;6.14139354018333;46.2057741319626
120500;"GE";"Genève";6621;"Genève";2500;"Canton de Genève";51015;21684;24759;26256;6.14139354018333;46.2057741319626
120600;"GE";"Genève";6621;"Genève";2500;"Canton de Genève";15397;8582;7362;8035;6.142701;46.208358
120700;"GE";"Genève";6621;"Genève";2500;"Canton de Genève";14510;8891;6938;7572;6.14139354018333;46.2057741319626
120800;"GE";"Genève";6621;"Genève";2500;"Canton de Genève";10736;5790;5133;5603;6.142701;46.208358
120900;"GE";"Genève";6621;"Genève";2500;"Canton de Genève";6565;3597;3139;3426;6.14139354018333;46.2057741319626
121200;"GE";"Grand-Lancy";6628;"Lancy";2500;"Canton de Genève";14394;5894;6916;7478;6.1205;46.182809
121300;"GE";"Petit-Lancy";6628;"Lancy";2500;"Canton de Genève";14956;6195;7271;7685;6.103622;46.18253200000001
121303;"GE";"Onex";6631;"Onex";2500;"Canton de Genève";18029;7453;8633;9396;6.103622;46.18253200000001
121400;"GE";"Vernier";6643;"Vernier";2500;"Canton de Genève";8545;3230;4220;4325;6.09444117376714;46.2107407870398
121500;"GE";"Genève 15 Aéroport";6630;"Meyrin";2500;"Canton de Genève";341;202;170;171;6.14139354018333;46.2057741319626
121600;"GE";"Cointrin";6630;"Meyrin";2500;"Canton de Genève";2140;801;1066;1074;6.118059501;46.210896
121700;"GE";"Meyrin";6630;"Meyrin";2500;"Canton de Genève";19385;7479;9679;9706;6.078872826258589;46.2322371435594
121800;"GE";"Le Grand-Saconnex";6623;"Le Grand-Saconnex";2500;"Canton de Genève";11911;4548;5745;6166;6.118976671112;46.2357799785005
121900;"GE";"Le Lignon";6643;"Vernier";2500;"Canton de Genève";7386;2985;3648;3738;6.121878744;46.191968
121910;"GE";"Aïre";6643;"Vernier";2500;"Canton de Genève";2656;910;1312;1344;6.121878744;46.191968
121912;"GE";"Châtelaine";6643;"Vernier";2500;"Canton de Genève";9911;4045;4882;5029;6.121878744;46.191968
122000;"GE";"Les Avanchets";6643;"Vernier";2500;"Canton de Genève";5737;2289;2833;2904;6.107849;46.221174
122200;"GE";"Vésenaz";6616;"Collonge-Bellerive";2500;"Canton de Genève";4967;1701;2337;2630;6.199607186;46.2314
122300;"GE";"Cologny";6617;"Cologny";2500;"Canton de Genève";4981;1857;2358;2623;6.18528333291534;46.2176499329417
122400;"GE";"Chêne-Bougeries";6612;"Chêne-Bougeries";2500;"Canton de Genève";8286;3436;3901;4385;6.18150264144466;46.1935598519842
122500;"GE";"Chêne-Bourg";6613;"Chêne-Bourg";2500;"Canton de Genève";8080;3407;3827;4253;6.19682393443167;46.1973908245002
122600;"GE";"Thônex";6640;"Thônex";2500;"Canton de Genève";13756;5538;6601;7155;6.2044216350882;46.1960705480124
122700;"GE";"Carouge GE";6608;"Carouge (GE)";2500;"Canton de Genève";13610;6809;6577;7033;6.145071999999999;46.180452
122704;"GE";"Les Acacias";6608;"Carouge (GE)";2500;"Canton de Genève";7020;2543;3372;3648;6.145071999999999;46.180452
122800;"GE";"Plan-les-Ouates";6633;"Plan-les-Ouates";2500;"Canton de Genève";10261;3485;4986;5275;6.11884306401096;46.1639480587182
123100;"GE";"Conches";6612;"Chêne-Bougeries";2500;"Canton de Genève";2273;782;1069;1204;6.17799;46.188855
123200;"GE";"Confignon";6618;"Confignon";2500;"Canton de Genève";4373;1526;2146;2227;6.08878886134379;46.1742362522699
123300;"GE";"Bernex";6607;"Bernex";2500;"Canton de Genève";9758;3734;4760;4998;6.06815054403417;46.1784682975984
123400;"GE";"Vessy";6645;"Veyrier";2500;"Canton de Genève";5191;1728;2543;2648;6.15828;46.171975
123600;"GE";"Cartigny";6609;"Cartigny";2500;"Canton de Genève";861;312;435;426;6.02879;46.177062
123700;"GE";"Avully";6603;"Avully";2500;"Canton de Genève";1770;677;886;884;5.99822843036848;46.167486156683
123900;"GE";"Collex";6615;"Collex-Bossy";2500;"Canton de Genève";1653;563;802;851;6.117638;46.275893
124100;"GE";"Puplinge";6636;"Puplinge";2500;"Canton de Genève";2049;816;955;1094;6.23198622516045;46.2108256286784
124200;"GE";"Satigny";6638;"Satigny";2500;"Canton de Genève";3962;1338;1991;1971;6.0365649897722;46.214077661298
124300;"GE";"Presinge";6635;"Presinge";2500;"Canton de Genève";639;220;306;333;6.259671;46.218979
124400;"GE";"Choulex";6614;"Choulex";2500;"Canton de Genève";1056;390;490;566;6.221099;46.226117
124500;"GE";"Collonge-Bellerive";6616;"Collonge-Bellerive";2500;"Canton de Genève";2603;879;1243;1360;5.937532;46.249268
124600;"GE";"Corsier GE";6619;"Corsier (GE)";2500;"Canton de Genève";1981;689;990;991;6.213982;46.261396
124700;"GE";"Anières";6602;"Anières";2500;"Canton de Genève";2350;788;1171;1179;6.23305149911662;46.2746949288338
124800;"GE";"Hermance";6625;"Hermance";2500;"Canton de Genève";966;328;469;497;6.24455470973202;46.2935657796172
125100;"GE";"Gy";6624;"Gy";2500;"Canton de Genève";497;157;228;269;6.267874;46.245581
125200;"GE";"Meinier";6629;"Meinier";2500;"Canton de Genève";2066;771;1006;1060;6.23492581691813;46.2430107977754
125300;"GE";"Vandoeuvres";6642;"Vandoeuvres";2500;"Canton de Genève";2572;841;1262;1310;6.20349408059513;46.2189748601472
125400;"GE";"Jussy";6626;"Jussy";2500;"Canton de Genève";1237;411;616;621;6.278012;46.23967
125500;"GE";"Veyrier";6645;"Veyrier";2500;"Canton de Genève";5608;2026;2730;2878;6.16666519943834;46.1716308936607
125600;"GE";"Troinex";6641;"Troinex";2500;"Canton de Genève";2295;828;1139;1156;6.15084942376914;46.1588383881027
125700;"GE";"La Croix-de-Rozon";6605;"Bardonnex";2500;"Canton de Genève";2219;817;1078;1141;6.113698;46.143149
125800;"GE";"Perly";6632;"Perly-Certoux";2500;"Canton de Genève";3059;1166;1481;1578;6.084668;46.155963
126000;"VD";"Nyon";5724;"Nyon";2228;"District de Nyon";19502;8808;9528;9974;6.226237397680151;46.386351676614694
126132;"VD";"Marchissy";5430;"Marchissy";2228;"District de Nyon";445;178;221;224;6.22595360630048;46.498096357764396
126133;"VD";"Le Vaud";5731;"Le Vaud";2228;"District de Nyon";1231;444;621;610;6.22595360630048;46.498096357764396
126135;"VD";"Longirod";5429;"Longirod";2228;"District de Nyon";426;173;218;208;6.22595360630048;46.498096357764396
126200;"VD";"Eysins";5716;"Eysins";2228;"District de Nyon";1398;553;693;705;6.203942;46.381487
126300;"VD";"Crassier";5714;"Crassier";2228;"District de Nyon";1128;406;564;564;6.167521;46.372818
126400;"VD";"St-Cergue";5727;"Saint-Cergue";2228;"District de Nyon";2080;977;1114;966;6.128801;46.449549
126500;"VD";"La Cure";5727;"Saint-Cergue";2228;"District de Nyon";179;83;96;83;6.088994792;46.466839
126600;"VD";"Duillier";5715;"Duillier";2228;"District de Nyon";1052;405;525;527;6.228512;46.409134
126701;"VD";"Vich";5732;"Vich";2228;"District de Nyon";759;297;384;375;6.236938;46.419989
126702;"VD";"Coinsins";5710;"Coinsins";2228;"District de Nyon";398;157;197;201;6.236938;46.419989
126800;"VD";"Begnins";5704;"Begnins";2228;"District de Nyon";1657;711;786;871;6.26516222165592;46.4715360540756
